Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
1980,1,0.035,-0.060,-0.050,-0.071,
1980,2,-0.031,-0.060,-0.049,-0.071,
1980,3,-0.121,-0.060,-0.049,-0.071,
1980,4,-0.065,-0.060,-0.049,-0.070,
1980,5,-0.056,-0.059,-0.048,-0.070,
1980,6,-0.127,-0.059,-0.048,-0.070,
1980,7,-0.126,-0.059,-0.048,-0.070,
1980,8,-0.107,-0.058,-0.047,-0.069,
1980,9,-0.159,-0.058,-0.047,-0.069,
1980,10,-0.182,-0.058,-0.047,-0.069,
1980,11,-0.159,-0.057,-0.046,-0.068,
1980,12,-0.118,-0.057,-0.046,-0.068,
1981,1,-0.161,-0.057,-0.046,-0.068,
1981,2,-0.189,-0.056,-0.045,-0.068,
1981,3,-0.096,-0.056,-0.045,-0.067,
1981,4,-0.229,-0.056,-0.045,-0.067,
1981,5,-0.035,-0.055,-0.044,-0.067,
1981,6,-0.087,-0.055,-0.044,-0.066,
1981,7,-0.050,-0.055,-0.044,-0.066,
1981,8,-0.019,-0.055,-0.043,-0.066,
1981,9,-0.077,-0.054,-0.043,-0.066,
1981,10,-0.118,-0.054,-0.042,-0.065,
1981,11,-0.028,-0.054,-0.042,-0.065,
1981,12,-0.075,-0.053,-0.042,-0.065,
1982,1,-0.139,-0.053,-0.041,-0.064,
1982,2,-0.003,-0.053,-0.041,-0.064,
1982,3,-0.057,-0.052,-0.041,-0.064,
1982,4,-0.189,-0.052,-0.040,-0.064,
1982,5,-0.065,-0.052,-0.040,-0.063,
1982,6,0.041,-0.051,-0.040,-0.063,
1982,7,-0.059,-0.051,-0.039,-0.063,
1982,8,-0.080,-0.051,-0.039,-0.062,
1982,9,-0.077,-0.050,-0.039,-0.062,
1982,10,0.049,-0.050,-0.038,-0.062,
1982,11,-0.098,-0.050,-0.038,-0.062,
1982,12,0.016,-0.049,-0.038,-0.061,
1983,1,0.047,-0.049,-0.037,-0.061,
1983,2,0.158,-0.049,-0.037,-0.061,
1983,3,0.154,-0.049,-0.037,-0.060,
1983,4,0.039,-0.048,-0.036,-0.060,
1983,5,-0.071,-0.048,-0.036,-0.060,
1983,6,-0.020,-0.048,-0.036,-0.060,
1983,7,0.008,-0.047,-0.035,-0.059,
1983,8,-0.013,-0.047,-0.035,-0.059,
1983,9,-0.016,-0.047,-0.035,-0.059,
1983,10,0.043,-0.046,-0.034,-0.059,
1983,11,-0.043,-0.046,-0.034,-0.058,
1983,12,0.013,-0.046,-0.034,-0.058,
1984,1,0.051,-0.045,-0.033,-0.058,
1984,2,-0.040,-0.045,-0.033,-0.057,
1984,3,0.038,-0.045,-0.033,-0.057,
1984,4,0.149,-0.044,-0.032,-0.057,
1984,5,-0.068,-0.044,-0.032,-0.057,
1984,6,-0.063,-0.044,-0.031,-0.056,
1984,7,-0.096,-0.044,-0.031,-0.056,
1984,8,0.018,-0.043,-0.031,-0.056,
1984,9,-0.013,-0.043,-0.030,-0.055,
1984,10,0.013,-0.043,-0.030,-0.055,
1984,11,-0.007,-0.042,-0.030,-0.055,
1984,12,-0.048,-0.042,-0.029,-0.055,
1985,1,-0.072,-0.042,-0.029,-0.054,
1985,2,-0.088,-0.041,-0.029,-0.054,
1985,3,-0.099,-0.041,-0.028,-0.054,
1985,4,-0.086,-0.041,-0.028,-0.053,
1985,5,-0.029,-0.040,-0.028,-0.053,
1985,6,-0.078,-0.040,-0.027,-0.053,
1985,7,-0.047,-0.040,-0.027,-0.053,
1985,8,-0.034,-0.039,-0.027,-0.052,
1985,9,-0.068,-0.039,-0.026,-0.052,
1985,10,-0.045,-0.039,-0.026,-0.052,
1985,11,0.109,-0.039,-0.026,-0.051,
1985,12,-0.036,-0.038,-0.025,-0.051,
1986,1,-0.164,-0.038,-0.025,-0.051,
1986,2,0.033,-0.038,-0.025,-0.051,
1986,3,-0.154,-0.037,-0.024,-0.050,
1986,4,0.085,-0.037,-0.024,-0.050,
1986,5,-0.016,-0.037,-0.024,-0.050,
1986,6,-0.112,-0.036,-0.023,-0.049,
1986,7,-0.026,-0.036,-0.023,-0.049,
1986,8,-0.025,-0.036,-0.022,-0.049,
1986,9,-0.132,-0.035,-0.022,-0.049,
1986,10,-0.061,-0.035,-0.022,-0.048,
1986,11,-0.050,-0.035,-0.021,-0.048,
1986,12,0.025,-0.034,-0.021,-0.048,
1987,1,0.051,-0.034,-0.021,-0.048,
1987,2,0.007,-0.034,-0.020,-0.047,
1987,3,0.098,-0.034,-0.020,-0.047,
